medicao_id,ativo_id,medicao_ts,geracao_mwh,carga_mw,disponibilidade_pct,temperatura_c,qualidade_dado
MED-0966,ATV-006,2026-08-06T00:00:00,3.2,110.01,99.51,12.7,Medido
MED-0967,ATV-007,2026-08-06T00:00:00,238.22,239.02,99.58,9.6,Medido
MED-0968,ATV-008,2026-08-06T00:00:00,89.35,155.32,83.15,10.1,Medido
MED-0969,ATV-001,2026-08-06T01:00:00,3.6,97.88,95.46,13.1,Medido
MED-0970,ATV-002,2026-08-06T01:00:00,145.93,133.51,80.71,10.9,Medido
MED-0971,ATV-003,2026-08-06T01:00:00,191.33,179.51,95.99,12.3,Medido
MED-0972,ATV-004,2026-08-06T01:00:00,132.52,126.95,83.38,14.3,Medido
MED-0973,ATV-005,2026-08-06T01:00:00,115.1,204.08,86.39,13.4,Medido
MED-0974,ATV-006,2026-08-06T01:00:00,3.2,110.01,99.51,11.7,Medido
MED-0975,ATV-007,2026-08-06T01:00:00,239.16,239.02,99.58,8.6,Medido
MED-0976,ATV-008,2026-08-06T01:00:00,83.35,155.32,83.15,9.1,Medido
MED-0977,ATV-001,2026-08-06T02:00:00,3.6,97.88,95.46,12.7,Medido
MED-0978,ATV-002,2026-08-06T02:00:00,149.13,133.51,80.71,10.6,Medido
MED-0979,ATV-003,2026-08-06T02:00:00,192.08,179.51,95.99,12.0,Medido
MED-0980,ATV-004,2026-08-06T02:00:00,130.47,126.95,83.38,14.0,Medido
MED-0981,ATV-005,2026-08-06T02:00:00,115.55,204.08,86.39,13.1,Medido
MED-0982,ATV-006,2026-08-06T02:00:00,3.2,110.01,99.51,11.3,Medido
MED-0983,ATV-007,2026-08-06T02:00:00,240.1,239.02,99.58,8.3,Medido
MED-0984,ATV-008,2026-08-06T02:00:00,77.73,155.32,83.15,8.7,Medido
MED-0985,ATV-001,2026-08-06T03:00:00,3.6,97.88,95.46,13.1,Medido
MED-0986,ATV-002,2026-08-06T03:00:00,151.47,133.51,80.71,10.9,Medido
MED-0987,ATV-003,2026-08-06T03:00:00,192.82,179.51,95.99,12.3,Medido
MED-0988,ATV-004,2026-08-06T03:00:00,127.66,126.95,83.38,14.3,Medido
MED-0989,ATV-005,2026-08-06T03:00:00,115.99,204.08,86.39,13.4,Medido
MED-0990,ATV-006,2026-08-06T03:00:00,3.2,110.01,99.51,11.7,Medido
MED-0991,ATV-007,2026-08-06T03:00:00,241.03,239.02,99.58,8.6,Medido
MED-0992,ATV-008,2026-08-06T03:00:00,72.6,155.32,83.15,9.1,Medido
MED-0993,ATV-001,2026-08-06T04:00:00,3.6,97.88,95.46,14.0,Medido
MED-0994,ATV-002,2026-08-06T04:00:00,152.89,133.51,80.71,11.9,Medido
MED-0995,ATV-003,2026-08-06T04:00:00,193.55,179.51,95.99,13.3,Medido
MED-0996,ATV-004,2026-08-06T04:00:00,124.15,126.95,83.38,15.3,Medido
MED-0997,ATV-005,2026-08-06T04:00:00,116.43,204.08,86.39,14.4,Medido
MED-0998,ATV-006,2026-08-06T04:00:00,3.2,110.01,99.51,12.7,Medido
MED-0999,ATV-007,2026-08-06T04:00:00,241.93,239.02,99.58,9.6,Medido
MED-1000,ATV-008,2026-08-06T04:00:00,68.08,155.32,83.15,10.1,Medido
MED-1001,ATV-001,2026-08-06T05:00:00,3.6,97.88,95.46,15.6,Medido
MED-1002,ATV-002,2026-08-06T05:00:00,153.36,133.51,80.71,13.5,Medido
MED-1003,ATV-003,2026-08-06T05:00:00,194.25,179.51,95.99,14.9,Medido
MED-1004,ATV-004,2026-08-06T05:00:00,120.01,126.95,83.38,16.9,Medido
MED-1005,ATV-005,2026-08-06T05:00:00,116.85,204.08,86.39,16.0,Medido
MED-1006,ATV-006,2026-08-06T05:00:00,3.2,110.01,99.51,14.3,Medido
MED-1007,ATV-007,2026-08-06T05:00:00,242.81,239.02,99.58,11.2,Medido
MED-1008,ATV-008,2026-08-06T05:00:00,64.24,155.32,83.15,11.7,Estimado
MED-1009,ATV-001,2026-08-06T06:00:00,3.6,97.88,95.46,17.7,Medido
MED-1010,ATV-002,2026-08-06T06:00:00,152.88,133.51,80.71,15.6,Medido
MED-1011,ATV-003,2026-08-06T06:00:00,194.93,179.51,95.99,17.0,Medido
MED-1012,ATV-004,2026-08-06T06:00:00,115.32,126.95,83.38,19.0,Medido
MED-1013,ATV-005,2026-08-06T06:00:00,117.26,204.08,86.39,18.1,Medido
MED-1014,ATV-006,2026-08-06T06:00:00,3.2,110.01,99.51,16.3,Medido
MED-1015,ATV-007,2026-08-06T06:00:00,243.66,239.02,99.58,13.3,Estimado
MED-1016,ATV-008,2026-08-06T06:00:00,61.18,155.32,83.15,13.7,Medido
MED-1017,ATV-001,2026-08-06T07:00:00,31.42,97.88,95.46,20.1,Medido
MED-1018,ATV-002,2026-08-06T07:00:00,151.45,133.51,80.71,18.0,Medido
MED-1019,ATV-003,2026-08-06T07:00:00,195.58,179.51,95.99,19.4,Medido
MED-1020,ATV-004,2026-08-06T07:00:00,110.18,126.95,83.38,21.4,Medido
MED-1021,ATV-005,2026-08-06T07:00:00,117.65,204.08,86.39,20.5,Medido
MED-1022,ATV-006,2026-08-06T07:00:00,27.93,110.01,99.51,18.7,Estimado
MED-1023,ATV-007,2026-08-06T07:00:00,244.47,239.02,99.58,15.7,Medido
MED-1024,ATV-008,2026-08-06T07:00:00,58.95,155.32,83.15,16.2,Medido
MED-1025,ATV-001,2026-08-06T08:00:00,60.7,118.84,95.46,22.7,Medido
MED-1026,ATV-002,2026-08-06T08:00:00,149.11,161.46,80.71,20.6,Medido
MED-1027,ATV-003,2026-08-06T08:00:00,196.19,216.78,95.99,22.0,Medido
MED-1028,ATV-004,2026-08-06T08:00:00,104.69,151.4,83.38,24.0,Medido
MED-1029,ATV-005,2026-08-06T08:00:00,118.02,244.84,86.39,23.1,Estimado
MED-1030,ATV-006,2026-08-06T08:00:00,53.96,128.64,99.51,21.3,Medido
MED-1031,ATV-007,2026-08-06T08:00:00,245.24,285.6,99.58,18.3,Medido
MED-1032,ATV-008,2026-08-06T08:00:00,57.6,182.11,83.15,18.7,Medido
MED-1033,ATV-001,2026-08-06T09:00:00,85.85,118.84,95.46,25.3,Medido
MED-1034,ATV-002,2026-08-06T09:00:00,145.9,161.46,80.71,23.2,Medido
MED-1035,ATV-003,2026-08-06T09:00:00,196.77,216.78,95.99,24.6,Medido
MED-1036,ATV-004,2026-08-06T09:00:00,98.97,151.4,83.38,26.6,Estimado
MED-1037,ATV-005,2026-08-06T09:00:00,118.37,244.84,86.39,25.7,Medido
MED-1038,ATV-006,2026-08-06T09:00:00,76.31,128.64,99.51,23.9,Medido
MED-1039,ATV-007,2026-08-06T09:00:00,245.96,285.6,99.58,20.9,Medido
MED-1040,ATV-008,2026-08-06T09:00:00,57.16,182.11,83.15,21.3,Medido
MED-1041,ATV-001,2026-08-06T10:00:00,105.14,118.84,95.46,27.7,Medido
MED-1042,ATV-002,2026-08-06T10:00:00,141.89,161.46,80.71,25.6,Medido
MED-1043,ATV-003,2026-08-06T10:00:00,197.3,216.78,95.99,27.0,Estimado
MED-1044,ATV-004,2026-08-06T10:00:00,93.14,151.4,83.38,29.0,Medido
MED-1045,ATV-005,2026-08-06T10:00:00,118.69,244.84,86.39,28.1,Medido
MED-1046,ATV-006,2026-08-06T10:00:00,93.46,128.64,99.51,26.3,Medido
MED-1047,ATV-007,2026-08-06T10:00:00,246.62,285.6,99.58,23.3,Medido
MED-1048,ATV-008,2026-08-06T10:00:00,57.62,182.11,83.15,23.7,Medido
MED-1049,ATV-001,2026-08-06T11:00:00,117.27,118.84,95.46,29.8,Medido
MED-1050,ATV-002,2026-08-06T11:00:00,137.15,161.46,80.71,27.7,Estimado
MED-1051,ATV-003,2026-08-06T11:00:00,197.78,216.78,95.99,29.1,Medido
MED-1052,ATV-004,2026-08-06T11:00:00,87.3,151.4,83.38,31.1,Medido
MED-1053,ATV-005,2026-08-06T11:00:00,118.98,244.84,86.39,30.2,Medido
MED-1054,ATV-006,2026-08-06T11:00:00,104.24,128.64,99.51,28.4,Medido
MED-1055,ATV-007,2026-08-06T11:00:00,247.23,285.6,99.58,25.4,Medido
MED-1056,ATV-008,2026-08-06T11:00:00,59.0,182.11,83.15,25.8,Medido
MED-1057,ATV-001,2026-08-06T12:00:00,121.41,118.84,95.46,31.4,Estimado
MED-1058,ATV-002,2026-08-06T12:00:00,131.79,161.46,80.71,29.3,Medido
MED-1059,ATV-003,2026-08-06T12:00:00,198.22,216.78,95.99,30.6,Medido
MED-1060,ATV-004,2026-08-06T12:00:00,81.58,151.4,83.38,32.7,Medido
MED-1061,ATV-005,2026-08-06T12:00:00,119.24,244.84,86.39,31.7,Medido
MED-1062,ATV-006,2026-08-06T12:00:00,107.92,128.64,99.51,30.0,Medido
MED-1063,ATV-007,2026-08-06T12:00:00,247.78,285.6,99.58,27.0,Medido
MED-1064,ATV-008,2026-08-06T12:00:00,61.25,182.11,83.15,27.4,Medido
MED-1065,ATV-001,2026-08-06T13:00:00,117.27,118.84,95.46,32.4,Medido
MED-1066,ATV-002,2026-08-06T13:00:00,125.92,161.46,80.71,30.3,Medido
MED-1067,ATV-003,2026-08-06T13:00:00,198.6,216.78,95.99,31.6,Medido
MED-1068,ATV-004,2026-08-06T13:00:00,76.1,151.4,83.38,33.7,Medido
MED-1069,ATV-005,2026-08-06T13:00:00,119.47,244.84,86.39,32.7,Medido
MED-1070,ATV-006,2026-08-06T13:00:00,104.24,128.64,99.51,31.0,Medido
MED-1071,ATV-007,2026-08-06T13:00:00,248.25,285.6,99.58,28.0,Medido
MED-1072,ATV-008,2026-08-06T13:00:00,64.34,182.11,83.15,28.4,Medido
MED-1073,ATV-001,2026-08-06T14:00:00,105.14,118.84,95.46,32.7,Medido
MED-1074,ATV-002,2026-08-06T14:00:00,119.65,161.46,80.71,30.6,Medido
MED-1075,ATV-003,2026-08-06T14:00:00,198.93,216.78,95.99,32.0,Medido
MED-1076,ATV-004,2026-08-06T14:00:00,70.97,151.4,83.38,34.0,Medido
MED-1077,ATV-005,2026-08-06T14:00:00,119.67,244.84,86.39,33.1,Medido
MED-1078,ATV-006,2026-08-06T14:00:00,93.46,128.64,99.51,31.3,Medido
MED-1079,ATV-007,2026-08-06T14:00:00,248.66,285.6,99.58,28.3,Medido
MED-1080,ATV-008,2026-08-06T14:00:00,68.19,182.11,83.15,28.7,Medido
MED-1081,ATV-001,2026-08-06T15:00:00,85.85,118.84,95.46,32.4,Medido
MED-1082,ATV-002,2026-08-06T15:00:00,113.11,161.46,80.71,30.3,Medido
MED-1083,ATV-003,2026-08-06T15:00:00,199.2,216.78,95.99,31.6,Medido
MED-1084,ATV-004,2026-08-06T15:00:00,66.29,151.4,83.38,33.7,Medido
MED-1085,ATV-005,2026-08-06T15:00:00,119.83,244.84,86.39,32.7,Medido
MED-1086,ATV-006,2026-08-06T15:00:00,76.31,128.64,99.51,31.0,Medido
MED-1087,ATV-007,2026-08-06T15:00:00,249.0,285.6,99.58,28.0,Medido
MED-1088,ATV-008,2026-08-06T15:00:00,72.73,182.11,83.15,28.4,Medido
MED-1089,ATV-001,2026-08-06T16:00:00,60.7,118.84,95.46,31.4,Medido
MED-1090,ATV-002,2026-08-06T16:00:00,106.44,161.46,80.71,29.3,Medido
MED-1091,ATV-003,2026-08-06T16:00:00,199.41,216.78,95.99,30.6,Medido
MED-1092,ATV-004,2026-08-06T16:00:00,62.16,151.4,83.38,32.7,Medido
MED-1093,ATV-005,2026-08-06T16:00:00,119.95,244.84,86.39,31.7,Medido
MED-1094,ATV-006,2026-08-06T16:00:00,53.96,128.64,99.51,30.0,Medido
MED-1095,ATV-007,2026-08-06T16:00:00,249.26,285.6,99.58,27.0,Medido
MED-1096,ATV-008,2026-08-06T16:00:00,77.87,182.11,83.15,27.4,Medido
MED-1097,ATV-001,2026-08-06T17:00:00,31.42,118.84,95.46,29.8,Medido
MED-1098,ATV-002,2026-08-06T17:00:00,99.77,161.46,80.71,27.7,Medido
MED-1099,ATV-003,2026-08-06T17:00:00,199.55,216.78,95.99,29.1,Medido
MED-1100,ATV-004,2026-08-06T17:00:00,58.66,151.4,83.38,31.1,Medido
MED-1101,ATV-005,2026-08-06T17:00:00,120.04,244.84,86.39,30.2,Medido
MED-1102,ATV-006,2026-08-06T17:00:00,27.93,128.64,99.51,28.4,Medido
MED-1103,ATV-007,2026-08-06T17:00:00,249.44,285.6,99.58,25.4,Medido
MED-1104,ATV-008,2026-08-06T17:00:00,83.5,182.11,83.15,25.8,Medido
MED-1105,ATV-001,2026-08-06T18:00:00,3.6,118.84,95.46,27.7,Medido
MED-1106,ATV-002,2026-08-06T18:00:00,93.24,161.46,80.71,25.6,Medido
MED-1107,ATV-003,2026-08-06T18:00:00,199.64,216.78,95.99,27.0,Medido
MED-1108,ATV-004,2026-08-06T18:00:00,55.86,151.4,83.38,29.0,Medido
MED-1109,ATV-005,2026-08-06T18:00:00,120.09,244.84,86.39,28.1,Medido
MED-1110,ATV-006,2026-08-06T18:00:00,3.2,128.64,99.51,26.3,Medido
MED-1111,ATV-007,2026-08-06T18:00:00,249.55,285.6,99.58,23.3,Medido
MED-1112,ATV-008,2026-08-06T18:00:00,89.51,182.11,83.15,23.7,Medido
MED-1113,ATV-001,2026-08-06T19:00:00,3.6,118.84,95.46,25.3,Medido
MED-1114,ATV-002,2026-08-06T19:00:00,86.97,161.46,80.71,23.2,Medido
MED-1115,ATV-003,2026-08-06T19:00:00,199.66,216.78,95.99,24.6,Medido
MED-1116,ATV-004,2026-08-06T19:00:00,53.83,151.4,83.38,26.6,Medido
MED-1117,ATV-005,2026-08-06T19:00:00,120.11,244.84,86.39,25.7,Medido
MED-1118,ATV-006,2026-08-06T19:00:00,3.2,128.64,99.51,23.9,Medido
MED-1119,ATV-007,2026-08-06T19:00:00,249.58,285.6,99.58,20.9,Medido
MED-1120,ATV-008,2026-08-06T19:00:00,95.78,182.11,83.15,21.3,Medido
MED-1121,ATV-001,2026-08-06T20:00:00,3.6,118.84,95.46,22.7,Medido
MED-1122,ATV-002,2026-08-06T20:00:00,81.11,161.46,80.71,20.6,Medido
MED-1123,ATV-003,2026-08-06T20:00:00,199.62,216.78,95.99,22.0,Medido
MED-1124,ATV-004,2026-08-06T20:00:00,52.59,151.4,83.38,24.0,Medido
MED-1125,ATV-005,2026-08-06T20:00:00,120.08,244.84,86.39,23.1,Medido
MED-1126,ATV-006,2026-08-06T20:00:00,3.2,128.64,99.51,21.3,Medido
MED-1127,ATV-007,2026-08-06T20:00:00,249.52,285.6,99.58,18.3,Medido
MED-1128,ATV-008,2026-08-06T20:00:00,102.18,182.11,83.15,18.7,Medido
MED-1129,ATV-001,2026-08-06T21:00:00,3.6,118.84,95.46,20.1,Medido
MED-1130,ATV-002,2026-08-06T21:00:00,75.76,161.46,80.71,18.0,Medido
MED-1131,ATV-003,2026-08-06T21:00:00,199.52,216.78,95.99,19.4,Medido
MED-1132,ATV-004,2026-08-06T21:00:00,52.19,151.4,83.38,21.4,Medido
MED-1133,ATV-005,2026-08-06T21:00:00,120.02,244.84,86.39,20.5,Medido
MED-1134,ATV-006,2026-08-06T21:00:00,3.2,128.64,99.51,18.7,Medido
MED-1135,ATV-007,2026-08-06T21:00:00,249.39,285.6,99.58,15.7,Medido
MED-1136,ATV-008,2026-08-06T21:00:00,108.57,182.11,83.15,16.2,Medido
MED-1137,ATV-001,2026-08-06T22:00:00,3.6,97.88,95.46,17.7,Medido
MED-1138,ATV-002,2026-08-06T22:00:00,71.04,133.51,80.71,15.6,Medido
MED-1139,ATV-003,2026-08-06T22:00:00,199.35,179.51,95.99,17.0,Medido
MED-1140,ATV-004,2026-08-06T22:00:00,52.61,126.95,83.38,19.0,Medido
MED-1141,ATV-005,2026-08-06T22:00:00,119.92,204.08,86.39,18.1,Medido
MED-1142,ATV-006,2026-08-06T22:00:00,3.2,110.01,99.51,16.3,Medido
MED-1143,ATV-007,2026-08-06T22:00:00,249.19,239.02,99.58,13.3,Medido
MED-1144,ATV-008,2026-08-06T22:00:00,114.83,155.32,83.15,13.7,Medido
MED-1145,ATV-001,2026-08-06T23:00:00,3.6,97.88,95.46,15.6,Medido
MED-1146,ATV-002,2026-08-06T23:00:00,67.04,133.51,80.71,13.5,Medido
MED-1147,ATV-003,2026-08-06T23:00:00,199.12,179.51,95.99,14.9,Medido
MED-1148,ATV-004,2026-08-06T23:00:00,53.87,126.95,83.38,16.9,Medido
MED-1149,ATV-005,2026-08-06T23:00:00,119.78,204.08,86.39,16.0,Medido
MED-1150,ATV-006,2026-08-06T23:00:00,3.2,110.01,99.51,14.3,Medido
MED-1151,ATV-007,2026-08-06T23:00:00,248.9,239.02,99.58,11.2,Medido
MED-1152,ATV-008,2026-08-06T23:00:00,120.83,155.32,83.15,11.7,Medido
MED-1153,ATV-001,2026-08-07T00:00:00,3.6,76.66,94.53,14.0,Medido
MED-1154,ATV-002,2026-08-07T00:00:00,189.9,105.21,80.5,11.9,Medido
MED-1155,ATV-003,2026-08-07T00:00:00,254.99,141.78,96.69,13.3,Medido
MED-1156,ATV-004,2026-08-07T00:00:00,178.99,102.19,84.35,15.3,Medido
MED-1157,ATV-005,2026-08-07T00:00:00,153.39,162.81,86.73,14.4,Medido
MED-1158,ATV-006,2026-08-07T00:00:00,3.2,91.14,98.91,12.7,Medido
MED-1159,ATV-007,2026-08-07T00:00:00,318.73,191.85,98.59,9.6,Medido
MED-1160,ATV-008,2026-08-07T00:00:00,119.55,128.2,82.68,10.1,Estimado
MED-1161,ATV-001,2026-08-07T01:00:00,3.6,76.66,94.53,13.1,Medido
MED-1162,ATV-002,2026-08-07T01:00:00,195.26,105.21,80.5,10.9,Medido
MED-1163,ATV-003,2026-08-07T01:00:00,256.0,141.78,96.69,12.3,Medido
MED-1164,ATV-004,2026-08-07T01:00:00,177.32,102.19,84.35,14.3,Medido
MED-1165,ATV-005,2026-08-07T01:00:00,154.0,162.81,86.73,13.4,Medido
MED-1166,ATV-006,2026-08-07T01:00:00,3.2,91.14,98.91,11.7,Medido
MED-1167,ATV-007,2026-08-07T01:00:00,320.0,191.85,98.59,8.6,Estimado
MED-1168,ATV-008,2026-08-07T01:00:00,111.52,128.2,82.68,9.1,Medido
MED-1169,ATV-001,2026-08-07T02:00:00,3.6,76.66,94.53,12.7,Medido
MED-1170,ATV-002,2026-08-07T02:00:00,199.55,105.21,80.5,10.6,Medido
MED-1171,ATV-003,2026-08-07T02:00:00,257.0,141.78,96.69,12.0,Medido
MED-1172,ATV-004,2026-08-07T02:00:00,174.57,102.19,84.35,14.0,Medido
MED-1173,ATV-005,2026-08-07T02:00:00,154.6,162.81,86.73,13.1,Medido
MED-1174,ATV-006,2026-08-07T02:00:00,3.2,91.14,98.91,11.3,Estimado
MED-1175,ATV-007,2026-08-07T02:00:00,321.25,191.85,98.59,8.3,Medido
MED-1176,ATV-008,2026-08-07T02:00:00,104.0,128.2,82.68,8.7,Medido
MED-1177,ATV-001,2026-08-07T03:00:00,3.6,76.66,94.53,13.1,Medido
MED-1178,ATV-002,2026-08-07T03:00:00,202.67,105.21,80.5,10.9,Medido
MED-1179,ATV-003,2026-08-07T03:00:00,257.99,141.78,96.69,12.3,Medido
MED-1180,ATV-004,2026-08-07T03:00:00,170.82,102.19,84.35,14.3,Medido
MED-1181,ATV-005,2026-08-07T03:00:00,155.2,162.81,86.73,13.4,Estimado
MED-1182,ATV-006,2026-08-07T03:00:00,3.2,91.14,98.91,11.7,Medido
MED-1183,ATV-007,2026-08-07T03:00:00,322.49,191.85,98.59,8.6,Medido
MED-1184,ATV-008,2026-08-07T03:00:00,97.14,128.2,82.68,9.1,Medido
MED-1185,ATV-001,2026-08-07T04:00:00,3.6,76.66,94.53,14.0,Medido
MED-1186,ATV-002,2026-08-07T04:00:00,204.57,105.21,80.5,11.9,Medido
MED-1187,ATV-003,2026-08-07T04:00:00,258.96,141.78,96.69,13.3,Medido
MED-1188,ATV-004,2026-08-07T04:00:00,166.12,102.19,84.35,15.3,Estimado
MED-1189,ATV-005,2026-08-07T04:00:00,155.78,162.81,86.73,14.4,Medido
MED-1190,ATV-006,2026-08-07T04:00:00,3.2,91.14,98.91,12.7,Medido
MED-1191,ATV-007,2026-08-07T04:00:00,323.7,191.85,98.59,9.6,Medido
MED-1192,ATV-008,2026-08-07T04:00:00,91.09,128.2,82.68,10.1,Medido
MED-1193,ATV-001,2026-08-07T05:00:00,3.6,76.66,94.53,15.6,Medido
MED-1194,ATV-002,2026-08-07T05:00:00,205.2,105.21,80.5,13.5,Medido
MED-1195,ATV-003,2026-08-07T05:00:00,259.91,141.78,96.69,14.9,Estimado
MED-1196,ATV-004,2026-08-07T05:00:00,160.57,102.19,84.35,16.9,Medido
MED-1197,ATV-005,2026-08-07T05:00:00,156.35,162.81,86.73,16.0,Medido
MED-1198,ATV-006,2026-08-07T05:00:00,3.2,91.14,98.91,14.3,Medido
MED-1199,ATV-007,2026-08-07T05:00:00,324.88,191.85,98.59,11.2,Medido
MED-1200,ATV-008,2026-08-07T05:00:00,85.96,128.2,82.68,11.7,Medido
MED-1201,ATV-001,2026-08-07T06:00:00,3.6,76.66,94.53,17.7,Medido
MED-1202,ATV-002,2026-08-07T06:00:00,204.56,105.21,80.5,15.6,Estimado
MED-1203,ATV-003,2026-08-07T06:00:00,260.81,141.78,96.69,17.0,Medido
MED-1204,ATV-004,2026-08-07T06:00:00,154.3,102.19,84.35,19.0,Medido
MED-1205,ATV-005,2026-08-07T06:00:00,156.9,162.81,86.73,18.1,Medido
MED-1206,ATV-006,2026-08-07T06:00:00,3.2,91.14,98.91,16.3,Medido
MED-1207,ATV-007,2026-08-07T06:00:00,326.02,191.85,98.59,13.3,Medido
MED-1208,ATV-008,2026-08-07T06:00:00,81.86,128.2,82.68,13.7,Medido
MED-1209,ATV-001,2026-08-07T07:00:00,42.05,76.66,94.53,20.1,Estimado
MED-1210,ATV-002,2026-08-07T07:00:00,202.65,105.21,80.5,18.0,Medido
MED-1211,ATV-003,2026-08-07T07:00:00,261.68,141.78,96.69,19.4,Medido
MED-1212,ATV-004,2026-08-07T07:00:00,147.42,102.19,84.35,21.4,Medido
MED-1213,ATV-005,2026-08-07T07:00:00,157.42,162.81,86.73,20.5,Medido
MED-1214,ATV-006,2026-08-07T07:00:00,37.37,91.14,98.91,18.7,Medido
MED-1215,ATV-007,2026-08-07T07:00:00,327.1,191.85,98.59,15.7,Medido
MED-1216,ATV-008,2026-08-07T07:00:00,78.88,128.2,82.68,16.2,Medido
MED-1217,ATV-001,2026-08-07T08:00:00,81.22,92.86,94.53,22.7,Medido
MED-1218,ATV-002,2026-08-07T08:00:00,199.51,126.81,80.5,20.6,Medido
MED-1219,ATV-003,2026-08-07T08:00:00,262.5,170.58,96.69,22.0,Medido
MED-1220,ATV-004,2026-08-07T08:00:00,140.08,121.08,84.35,24.0,Medido
MED-1221,ATV-005,2026-08-07T08:00:00,157.91,194.31,86.73,23.1,Medido
MED-1222,ATV-006,2026-08-07T08:00:00,72.2,105.54,98.91,21.3,Medido
MED-1223,ATV-007,2026-08-07T08:00:00,328.13,227.85,98.59,18.3,Medido
MED-1224,ATV-008,2026-08-07T08:00:00,77.07,148.9,82.68,18.7,Medido
MED-1225,ATV-001,2026-08-07T09:00:00,114.87,92.86,94.53,25.3,Medido
MED-1226,ATV-002,2026-08-07T09:00:00,195.22,126.81,80.5,23.2,Medido
MED-1227,ATV-003,2026-08-07T09:00:00,263.27,170.58,96.69,24.6,Medido
MED-1228,ATV-004,2026-08-07T09:00:00,132.43,121.08,84.35,26.6,Medido
MED-1229,ATV-005,2026-08-07T09:00:00,158.38,194.31,86.73,25.7,Medido
MED-1230,ATV-006,2026-08-07T09:00:00,102.11,105.54,98.91,23.9,Medido
MED-1231,ATV-007,2026-08-07T09:00:00,329.09,227.85,98.59,20.9,Medido
MED-1232,ATV-008,2026-08-07T09:00:00,76.48,148.9,82.68,21.3,Medido
MED-1233,ATV-001,2026-08-07T10:00:00,140.69,92.86,94.53,27.7,Medido
MED-1234,ATV-002,2026-08-07T10:00:00,189.85,126.81,80.5,25.6,Medido
MED-1235,ATV-003,2026-08-07T10:00:00,263.99,170.58,96.69,27.0,Medido
MED-1236,ATV-004,2026-08-07T10:00:00,124.62,121.08,84.35,29.0,Medido
MED-1237,ATV-005,2026-08-07T10:00:00,158.8,194.31,86.73,28.1,Medido
MED-1238,ATV-006,2026-08-07T10:00:00,125.05,105.54,98.91,26.3,Medido
MED-1239,ATV-007,2026-08-07T10:00:00,329.98,227.85,98.59,23.3,Medido
MED-1240,ATV-008,2026-08-07T10:00:00,77.1,148.9,82.68,23.7,Medido
MED-1241,ATV-001,2026-08-07T11:00:00,156.91,92.86,94.53,29.8,Medido
MED-1242,ATV-002,2026-08-07T11:00:00,183.51,126.81,80.5,27.7,Medido
MED-1243,ATV-003,2026-08-07T11:00:00,264.64,170.58,96.69,29.1,Medido
MED-1244,ATV-004,2026-08-07T11:00:00,116.81,121.08,84.35,31.1,Medido
MED-1245,ATV-005,2026-08-07T11:00:00,159.19,194.31,86.73,30.2,Medido
MED-1246,ATV-006,2026-08-07T11:00:00,139.48,105.54,98.91,28.4,Medido
MED-1247,ATV-007,2026-08-07T11:00:00,330.79,227.85,98.59,25.4,Medido
MED-1248,ATV-008,2026-08-07T11:00:00,78.94,148.9,82.68,25.8,Medido
MED-1249,ATV-001,2026-08-07T12:00:00,162.45,92.86,94.53,31.4,Medido
MED-1250,ATV-002,2026-08-07T12:00:00,176.34,126.81,80.5,29.3,Medido
MED-1251,ATV-003,2026-08-07T12:00:00,265.22,170.58,96.69,30.6,Medido
MED-1252,ATV-004,2026-08-07T12:00:00,109.16,121.08,84.35,32.7,Medido
MED-1253,ATV-005,2026-08-07T12:00:00,159.54,194.31,86.73,31.7,Medido
MED-1254,ATV-006,2026-08-07T12:00:00,144.4,105.54,98.91,30.0,Medido
MED-1255,ATV-007,2026-08-07T12:00:00,331.52,227.85,98.59,27.0,Medido
MED-1256,ATV-008,2026-08-07T12:00:00,81.96,148.9,82.68,27.4,Medido
MED-1257,ATV-001,2026-08-07T13:00:00,156.91,92.86,94.53,32.4,Medido
MED-1258,ATV-002,2026-08-07T13:00:00,168.48,126.81,80.5,30.3,Medido
MED-1259,ATV-003,2026-08-07T13:00:00,265.73,170.58,96.69,31.6,Medido
MED-1260,ATV-004,2026-08-07T13:00:00,101.83,121.08,84.35,33.7,Medido
MED-1261,ATV-005,2026-08-07T13:00:00,159.85,194.31,86.73,32.7,Medido
MED-1262,ATV-006,2026-08-07T13:00:00,139.48,105.54,98.91,31.0,Medido
MED-1263,ATV-007,2026-08-07T13:00:00,332.16,227.85,98.59,28.0,Medido
MED-1264,ATV-008,2026-08-07T13:00:00,86.08,148.9,82.68,28.4,Medido
MED-1265,ATV-001,2026-08-07T14:00:00,140.69,92.86,94.53,32.7,Medido
MED-1266,ATV-002,2026-08-07T14:00:00,160.1,126.81,80.5,30.6,Medido
MED-1267,ATV-003,2026-08-07T14:00:00,266.17,170.58,96.69,32.0,Medido
MED-1268,ATV-004,2026-08-07T14:00:00,94.96,121.08,84.35,34.0,Medido
MED-1269,ATV-005,2026-08-07T14:00:00,160.12,194.31,86.73,33.1,Medido
MED-1270,ATV-006,2026-08-07T14:00:00,125.05,105.54,98.91,31.3,Medido
MED-1271,ATV-007,2026-08-07T14:00:00,332.71,227.85,98.59,28.3,Medido
MED-1272,ATV-008,2026-08-07T14:00:00,91.24,148.9,82.68,28.7,Medido
MED-1273,ATV-001,2026-08-07T15:00:00,114.87,92.86,94.53,32.4,Medido
MED-1274,ATV-002,2026-08-07T15:00:00,151.35,126.81,80.5,30.3,Medido
